episode,MADDPG_reward,MADDPG_latency,MADDPG_energy,MADDPG_completion_rate,LLM_MADDPG_reward,LLM_MADDPG_latency,LLM_MADDPG_energy,LLM_MADDPG_completion_rate,LLM_only_reward,LLM_only_latency,LLM_only_energy,LLM_only_completion_rate
4356,0.9319,1.3834383138506392,0.625,0.9643,0.9874,1.063522669736642,0.625,0.9867,0.5037,7.5304,0.6839,0.7057
4357,0.9272,1.31763729971609,0.6049,0.9535,0.9883,1.1343284539119698,0.6049,1.0,0.6342,7.4687,0.8606,0.7702
4358,0.9218,1.352382062607815,0.61,0.9217,0.9887,1.0900401421832966,0.61,1.0,0.5539,7.6188,0.8704,0.7116
4359,0.9312,1.153759349558897,0.6002,0.9614,0.983,1.138422799338449,0.6002,0.9616,0.6451,7.4912,0.8068,0.7891
4360,0.9323,1.3006672649733813,0.6016,0.9578,0.9865,1.1622842437878003,0.6016,1.0,0.6364,7.5757,0.7595,0.7821
4361,0.9287,1.0536239095437883,0.6188,0.942,0.9921,1.132893675016223,0.6188,0.9894,0.6124,7.5891,0.7681,0.7963
4362,0.9176,1.3156652313911321,0.6278,0.9717,0.9921,1.112670669156508,0.6278,0.9982,0.5552,7.451,0.8634,0.7431
4363,0.9288,1.2882155334938505,0.5889,0.9547,0.9849,1.1096941789263923,0.5889,0.9891,0.5878,7.4539,0.7444,0.7951
4364,0.9382,1.2650731706657874,0.6097,0.9728,0.9857,1.092421065542923,0.6097,0.9719,0.5756,7.0,0.8237,0.7277
4365,0.9205,1.17193427388533,0.6022,0.9965,0.9906,1.1058200523272805,0.6022,0.9982,0.5576,7.3291,0.8502,0.7551
4366,0.9476,1.2788849193498133,0.6022,1.0,0.9775,1.0926417692691863,0.6022,0.9978,0.6442,7.3333,0.7589,0.8121
4367,0.9216,1.280860341593399,0.6067,0.9218,0.9834,1.1088820339852772,0.6067,0.9807,0.5822,7.4443,0.8119,0.7123
4368,0.9274,1.3630243193647134,0.613,0.9746,0.9917,1.1494286955754773,0.613,0.958,0.6416,7.2778,0.861,0.7455
4369,0.9205,1.4617708453995708,0.6162,0.9478,0.9899,1.1235842399625526,0.6162,0.9976,0.5179,7.6672,0.7487,0.7138
4370,0.9297,1.259144569963722,0.5986,0.966,0.9868,1.2102880978671686,0.5986,1.0,0.524,7.306,0.8529,0.7245
4371,0.9102,1.1355500600961974,0.6099,0.9752,0.9775,0.9649933126841475,0.6099,0.9868,0.6661,7.6915,0.84,0.8273
4372,0.9224,1.1043810841600548,0.5885,0.9715,0.9848,1.090040861503667,0.5885,0.9821,0.5999,8.2269,0.872,0.7389
4373,0.9171,1.32255045672683,0.6089,0.9474,0.9821,1.11518984487234,0.6089,1.0,0.5867,7.3635,0.856,0.6977
4374,0.9296,1.111882929521426,0.5989,0.9833,0.9867,1.2380779006512952,0.5989,0.9891,0.5889,8.0845,0.8358,0.7506
4375,0.9383,1.1865337733610932,0.6019,0.9511,0.981,1.0689238715507376,0.6019,0.9833,0.5366,7.3942,0.7929,0.7196
4376,0.9351,1.4001945556296898,0.5879,0.9671,0.9799,1.1097535547063588,0.5879,0.9867,0.6222,7.7223,0.7359,0.7713
4377,0.9051,1.2598419561796108,0.6017,0.961,0.9747,1.2673435822677346,0.6017,0.9802,0.5144,7.4333,0.81,0.688
4378,0.9494,1.271560278436261,0.5857,0.9891,0.9911,1.0565180247914163,0.5857,0.9933,0.5975,7.4313,0.7512,0.7094
4379,0.9321,1.1426097133261504,0.605,0.9169,0.983,1.1084063019273032,0.605,0.9973,0.597,7.3442,0.7655,0.788
4380,0.9216,1.3329469062665114,0.6084,0.9327,0.9858,1.055676288155989,0.6084,1.0,0.6554,7.4354,0.8189,0.7921
4381,0.9311,1.1100811412686682,0.6091,0.9396,0.985,1.0923692334764927,0.6091,0.9532,0.5895,7.5376,0.8041,0.7844
4382,0.9315,1.2220587106218943,0.5964,0.9533,0.9797,1.1750226522940128,0.5964,0.9812,0.5233,7.458,0.7714,0.6844
4383,0.9233,1.0985484018711016,0.5986,0.9716,0.9787,1.1583326510648668,0.5986,1.0,0.5974,7.4633,0.7373,0.7521
4384,0.9321,1.3360352398103306,0.5894,0.9652,0.98,1.0286422675455094,0.5894,0.9829,0.5155,7.7043,0.772,0.726
4385,0.9243,1.3772756087277964,0.5988,0.9764,0.9814,0.974698745915192,0.5988,1.0,0.5346,7.5532,0.7331,0.7403
4386,0.9265,1.2454188747657469,0.6004,1.0,0.9868,0.932818594608238,0.6004,0.9969,0.5053,7.2702,0.7469,0.7343
4387,0.9239,1.298628682086937,0.603,0.9548,0.981,1.107213987290794,0.603,1.0,0.5873,7.4739,0.7501,0.7232
4388,0.9166,1.225291821595745,0.6035,0.9561,0.9937,1.083539053433668,0.6035,1.0,0.5144,7.389,0.8258,0.7058
4389,0.9326,1.23003198119192,0.6023,0.9922,0.9901,1.0708699207278802,0.6023,1.0,0.5798,7.5925,0.7887,0.7564
4390,0.9372,1.3896212195433695,0.5873,0.9377,0.989,1.0874535663428833,0.5873,1.0,0.6586,7.4989,0.7571,0.7836
4391,0.9367,1.2766722829380686,0.613,0.9739,0.9844,1.196991487284662,0.613,1.0,0.6224,8.396,0.8574,0.7144
4392,0.9399,1.2401902480250802,0.5999,0.9645,0.9926,0.91528213527041,0.5999,1.0,0.5132,7.3398,0.8145,0.7206
4393,0.9351,1.2964541095268811,0.6041,0.9244,0.9839,1.1304687669002742,0.6041,1.0,0.5381,8.0707,0.7727,0.7289
4394,0.9268,1.170116499470216,0.6056,0.9804,0.9848,1.179699169908397,0.6056,1.0,0.6145,7.2589,0.7498,0.7469
4395,0.9407,1.2373171469647282,0.5991,0.9965,0.9858,1.113295672827068,0.5991,0.982,0.6521,7.4562,0.8468,0.7805
4396,0.9189,1.2466038965334736,0.5915,0.9747,0.9885,1.0992062292817821,0.5915,0.9943,0.5056,7.1682,0.7225,0.6573
4397,0.9237,1.254689421063624,0.6014,0.9356,0.9882,0.9904545462856758,0.6014,0.9708,0.6381,7.5227,0.82,0.8067
4398,0.9232,1.2817615522990042,0.5893,1.0,0.9826,1.0843748335793615,0.5893,1.0,0.5955,7.4474,0.7005,0.7491
4399,0.9439,1.2341328202447532,0.5962,0.9915,0.9823,1.1405003896894756,0.5962,1.0,0.5928,7.4854,0.6912,0.7302
4400,0.9427,1.2907305446227308,0.6103,0.9833,0.9882,0.9265288822020303,0.6103,0.9736,0.6628,7.6003,0.853,0.8204
4401,0.9383,1.2889679252253001,0.5924,0.9864,0.9886,1.0232878327782091,0.5924,1.0,0.6271,7.4864,0.7796,0.7278
4402,0.9444,1.1051555846689216,0.5943,0.9813,0.983,1.1723872276273677,0.5943,0.9847,0.6445,7.1792,0.7383,0.7607
4403,0.925,1.044078957521787,0.5956,0.9485,0.9771,0.9639407961235346,0.5956,1.0,0.5602,7.3265,0.8309,0.7581
4404,0.9375,1.1840112491588506,0.6033,0.9742,0.984,0.9136448801884993,0.6033,0.9869,0.5942,7.4127,0.8827,0.726
4405,0.933,1.2272273070413868,0.6019,0.9763,0.9881,1.0520398072357948,0.6019,0.9898,0.6046,7.3564,0.6949,0.7387
4406,0.9429,1.2909723354233882,0.595,0.9681,0.994,1.0371453594636044,0.595,0.9473,0.5547,7.3799,0.686,0.7292
4407,0.9334,1.314925879649037,0.6092,0.9418,0.979,1.1181468712344609,0.6092,0.9897,0.5969,7.735,0.8594,0.762
4408,0.9309,1.0229233022852422,0.5845,0.9638,0.9829,1.1344143228059602,0.5845,0.972,0.5402,7.4301,0.7926,0.7204
4409,0.9404,1.2871203814648293,0.5998,0.9886,0.9831,1.2153144345528175,0.5998,1.0,0.5244,7.4815,0.85,0.7188
4410,0.9439,1.3507573176916892,0.5953,0.9663,0.9918,1.073396701982545,0.5953,0.982,0.5636,7.6487,0.8254,0.7342
4411,0.9287,1.1906855837604002,0.6001,0.9851,0.9848,1.1587626418615316,0.6001,0.9813,0.6257,7.5306,0.7919,0.762
4412,0.9349,1.0912289427867565,0.5966,0.9539,0.9805,1.0457692149108881,0.5966,0.9901,0.6558,8.5,0.7123,0.7753
4413,0.9251,1.0574711727802508,0.5976,0.9545,0.9878,0.9381008651497968,0.5976,1.0,0.5778,7.6411,0.7532,0.7363
4414,0.9109,1.2822432911499388,0.581,0.9034,0.983,0.912021950013065,0.581,0.9943,0.6093,7.2734,0.8435,0.7498
4415,0.9381,1.1581974844367675,0.5902,0.9735,0.9789,1.0027846044097641,0.5902,0.9826,0.5175,7.8194,0.7344,0.6653
4416,0.9424,1.1983814177118637,0.6028,0.9143,0.9805,1.132068137069416,0.6028,1.0,0.6538,7.3474,0.8204,0.8178
4417,0.9391,1.1965687416916526,0.59,0.9653,0.9937,1.0439166966045232,0.59,1.0,0.5967,7.4012,0.7291,0.7218
4418,0.9172,1.2338423631753856,0.5861,0.9588,0.9869,0.9602067614012308,0.5861,0.9857,0.6327,7.2749,0.7783,0.7538
4419,0.9333,1.4185307407354628,0.5946,0.9608,0.9855,0.9879157148424708,0.5946,0.9523,0.6351,7.2616,0.6924,0.794
4420,0.9148,1.1580834672932194,0.5888,0.9163,0.9838,1.030473497281947,0.5888,1.0,0.5436,7.0,0.771,0.7636
4421,0.9509,1.2283475656685583,0.5962,0.9914,0.9865,0.8764569899387321,0.5962,0.9825,0.59,7.466,0.7985,0.7693
4422,0.9265,1.1794756158284458,0.5832,0.9957,0.9864,1.0354335259695715,0.5832,1.0,0.6633,7.2335,0.7868,0.7951
4423,0.9501,1.1923163033905606,0.5978,1.0,0.9865,0.9698755527605487,0.5978,1.0,0.5152,7.2618,0.7683,0.7149
4424,0.9472,1.230610941896449,0.5968,0.9689,0.9856,1.0898805407221897,0.5968,0.9687,0.6161,7.3356,0.7773,0.7511
4425,0.9289,1.288548889497283,0.5945,0.9517,0.9893,0.9852659954176982,0.5945,0.9852,0.6636,7.1848,0.7251,0.7958
4426,0.9268,1.133170776100577,0.6028,0.9254,0.9851,0.9602160198596974,0.6028,0.9631,0.5511,7.3233,0.8438,0.7499
4427,0.9418,1.3466365640300386,0.5832,0.9772,0.9801,1.0203080997706602,0.5832,0.9645,0.6464,7.4931,0.8391,0.7959
4428,0.9301,1.159479297330491,0.5896,0.9963,0.9819,0.9869608438693496,0.5896,0.9871,0.6587,7.3237,0.7411,0.8038
4429,0.9397,1.3110434724803826,0.5913,0.9608,0.9751,1.0732494379939008,0.5913,0.996,0.627,7.8046,0.7575,0.7523
4430,0.934,1.191376786216336,0.5863,0.9825,0.995,1.0379349675143652,0.5863,1.0,0.5393,7.2128,0.8445,0.7204
4431,0.9212,1.2963739316902125,0.583,0.8859,0.9893,1.1495626877083096,0.583,0.9932,0.5568,7.2673,0.7744,0.6877
4432,0.9169,1.2166417146843018,0.595,0.926,0.9808,0.8671353113665331,0.595,0.9692,0.5061,7.0572,0.8278,0.7323
4433,0.9417,1.2378852491984262,0.5799,0.9791,0.9836,1.0647395915355151,0.5799,0.993,0.6413,7.2431,0.7507,0.769
4434,0.934,1.0918822972458477,0.5782,0.9225,0.9818,1.256953573073548,0.5782,0.9899,0.6444,7.3296,0.8302,0.7332
4435,0.9342,1.4286399127147698,0.5977,0.9407,0.9927,1.0214832217543661,0.5977,0.9949,0.6076,7.2054,0.7535,0.7594
4436,0.9469,1.1246593180529676,0.5932,0.9507,0.9779,1.0094497274759069,0.5932,0.9924,0.5599,7.0994,0.7724,0.7549
4437,0.9518,1.2239171374146147,0.5912,0.9848,0.9856,1.039517323945992,0.5912,1.0,0.5131,7.1231,0.7124,0.7047
4438,0.9376,1.0229233022852422,0.5996,0.9663,0.9845,0.9453974975475375,0.5996,1.0,0.628,7.2912,0.849,0.7745
4439,0.9371,1.3317408067864185,0.605,0.9486,0.9891,1.1032358704176886,0.605,0.9678,0.6235,7.0,0.8076,0.7505
4440,0.9456,1.235226502969302,0.5987,0.9546,0.9845,0.8671353113665331,0.5987,0.9941,0.6551,7.0,0.7358,0.7574
4441,0.9272,1.1734506833164153,0.6049,0.9303,0.9762,0.9606855127883135,0.6049,0.9601,0.6242,7.0,0.8567,0.7717
4442,0.9432,1.4263349850767688,0.5838,0.9673,0.9837,1.0997031753191078,0.5838,1.0,0.6409,7.1337,0.833,0.7521
4443,0.9467,1.1142661665443614,0.6009,0.9803,0.9801,0.9979649928441394,0.6009,0.9904,0.6268,7.2928,0.7711,0.7649
4444,0.9481,1.0229233022852422,0.5844,0.9893,0.9854,0.8754901511956794,0.5844,0.9699,0.6072,7.381,0.8816,0.7264
4445,0.9221,1.2694097150039776,0.5816,0.9961,0.9922,1.067272783005197,0.5816,0.9911,0.5726,7.4202,0.7396,0.7336
4446,0.9341,1.3360241627355756,0.5858,0.9746,0.9763,0.9227251184387342,0.5858,0.9868,0.6534,7.0,0.6894,0.7938
4447,0.9331,1.1035394879665321,0.5927,0.9342,0.981,1.0235943201398605,0.5927,1.0,0.6107,7.1418,0.8244,0.7267
4448,0.943,1.2769000445010183,0.5837,0.9795,0.9822,1.0175134773128842,0.5837,0.9627,0.5677,7.0084,0.8216,0.7245
4449,0.947,1.3562796294227506,0.5828,0.9331,0.9831,1.0586152214587727,0.5828,0.9939,0.5142,7.4167,0.6988,0.6892
4450,0.9573,1.2539261394982153,0.5983,0.9705,0.9887,0.971447590893376,0.5983,0.9977,0.5494,7.3375,0.8494,0.7479
4451,0.9376,1.1444047595381401,0.5918,0.9652,0.9841,1.2423077805549112,0.5918,0.9864,0.5924,7.0994,0.8377,0.7463
4452,0.9377,1.1008825244816602,0.5894,0.9823,0.9871,1.1611943554220845,0.5894,0.9878,0.5469,7.0,0.8613,0.7218
4453,0.9544,1.0987062515208221,0.5903,0.9911,0.9819,1.1253643249649254,0.5903,0.9729,0.5376,7.0,0.7019,0.7147
4454,0.946,1.289353610506129,0.5812,0.9627,0.9861,1.1074080084434839,0.5812,1.0,0.5897,7.0,0.8103,0.7312
4455,0.9559,1.156760804552547,0.5784,0.9738,0.9889,1.2049617996372486,0.5784,0.9864,0.5289,7.0,0.7406,0.6791
4456,0.9462,1.3533915850998854,0.579,0.9908,0.9813,1.098726629042911,0.579,0.9802,0.6361,7.0,0.7645,0.7612
4457,0.932,1.295423106050721,0.5986,0.931,0.9889,1.1772770912076362,0.5986,1.0,0.5823,7.4062,0.7309,0.7616
4458,0.9304,1.2418288123899477,0.5889,0.9872,0.9853,1.0571431661035637,0.5889,1.0,0.5976,7.0,0.7815,0.7366
4459,0.9283,1.1485104576357883,0.5823,0.969,0.9902,1.2148978784589328,0.5823,1.0,0.5251,7.0,0.6968,0.7249
4460,0.9506,1.3017647801367862,0.5884,0.9239,0.984,0.8671353113665331,0.5884,0.9824,0.5552,7.0,0.7353,0.6956
4461,0.9561,1.0617948926455887,0.5874,0.9814,0.9869,0.9964367314326512,0.5874,1.0,0.5697,7.5315,0.7077,0.7661
4462,0.9628,1.322827531529571,0.5837,1.0,0.9848,1.199887905977898,0.5837,0.9744,0.6374,7.0,0.7662,0.8051
4463,0.9529,1.318702794555719,0.5842,1.0,0.9845,0.8671353113665331,0.5842,0.9827,0.6309,7.196,0.7319,0.7774
4464,0.9563,1.2038080552579276,0.5757,0.9612,0.9863,1.019091949204693,0.5757,0.9585,0.5379,7.0377,0.8132,0.7214
4465,0.939,1.0300609607443938,0.5855,0.9771,0.9877,1.1625563496163307,0.5855,0.9696,0.6048,7.0,0.7591,0.7326
4466,0.9334,1.1616058369610107,0.5857,0.9749,0.9788,0.9219133909788031,0.5857,1.0,0.5414,7.3018,0.7312,0.6764
4467,0.9536,1.2900491223126758,0.5808,0.987,0.9922,1.110741095356561,0.5808,0.9794,0.668,7.0597,0.7249,0.7952
4468,0.9495,1.2746738206864137,0.5849,0.9653,0.9757,1.0434527369626254,0.5849,0.9952,0.6619,7.0,0.8385,0.8063
4469,0.9465,1.0598225712717761,0.5795,0.9671,0.9816,1.1160118267330563,0.5795,0.9589,0.5958,7.3333,0.7991,0.7439
4470,0.9495,1.1227864228560072,0.5785,0.9615,0.9845,0.9546447844764085,0.5785,0.99,0.6188,7.0,0.6974,0.764
4471,0.949,1.134833573083035,0.5846,0.9763,0.9871,1.0503790353855296,0.5846,0.9403,0.6362,7.0,0.8822,0.7466
4472,0.9587,1.2142019641948594,0.5821,0.9895,0.9929,1.1116603497819075,0.5821,0.982,0.6226,7.0,0.8002,0.77
4473,0.959,1.0739020911400428,0.5733,0.955,0.9757,1.0101191788883015,0.5733,0.997,0.619,7.1866,0.7327,0.7818
4474,0.9516,1.3438819410001708,0.5704,0.9831,0.9825,0.9664186428278664,0.5704,1.0,0.663,7.1285,0.8625,0.7941
4475,0.9548,1.224228789209839,0.586,0.9842,0.9744,0.8978007997115364,0.586,0.9962,0.6014,7.0267,0.8731,0.7317
4476,0.9516,1.1704641479756313,0.5759,0.973,0.9852,1.1204652815685516,0.5759,1.0,0.6082,7.0,0.8025,0.7427
4477,0.942,1.0229233022852422,0.5776,0.949,0.9864,1.0741228218119447,0.5776,0.9881,0.6444,7.0,0.8661,0.7874
4478,0.9543,1.2867078543267876,0.5831,0.9456,0.993,0.9030408819920578,0.5831,1.0,0.6139,7.0,0.6842,0.7441
4479,0.933,1.2884896758855056,0.5782,0.9201,0.9856,1.0276894258285434,0.5782,0.994,0.6246,7.1998,0.8867,0.8016
4480,0.9576,1.100127608523841,0.5866,0.943,0.9902,1.0216096678639413,0.5866,1.0,0.5398,7.0,0.6898,0.7706
4481,0.9353,1.1372419332791537,0.5771,0.9283,0.9879,1.071779515629269,0.5771,1.0,0.5631,7.294,0.8044,0.7256
4482,0.9502,1.2421866736267435,0.5838,0.9858,0.9828,1.1160936489889413,0.5838,0.9933,0.525,7.2376,0.7499,0.7724
4483,0.9391,1.073579991348763,0.5876,0.9001,0.978,1.0248247061896396,0.5876,1.0,0.586,7.0,0.6899,0.7435
4484,0.9532,1.3602616338852276,0.5602,0.9755,0.9864,0.8671353113665331,0.5602,0.9784,0.5775,7.0,0.8547,0.7636
4485,0.9474,1.223300080720562,0.5637,0.9369,0.9775,1.0918829214165588,0.5637,1.0,0.6695,7.0,0.7108,0.7911
4486,0.932,1.2996973578135655,0.574,0.9769,0.9915,1.0040226607778915,0.574,0.9964,0.6039,7.0652,0.8671,0.7532
4487,0.9523,1.2594779379915992,0.5692,1.0,0.9842,0.9164383179104791,0.5692,0.9617,0.6337,7.2611,0.7448,0.7373
4488,0.9424,1.2646480218473624,0.5791,0.9745,0.991,0.922937795980809,0.5791,0.9939,0.5568,7.2261,0.8244,0.7242
4489,0.9571,1.1501947224052351,0.5737,0.9963,0.9826,1.0772942151555385,0.5737,1.0,0.6414,7.0,0.7506,0.8094
4490,0.9485,1.1311031497818338,0.5617,0.9818,0.9863,0.8671353113665331,0.5617,0.9925,0.6046,7.2414,0.7799,0.7642
4491,0.9526,1.1937807158758897,0.5767,0.9368,0.986,0.969658344523971,0.5767,0.9719,0.6185,7.2269,0.8496,0.7603
4492,0.9392,1.1444534478087753,0.587,0.9828,0.9848,0.9501346368292869,0.587,0.9924,0.5501,7.0,0.7944,0.7243
4493,0.943,1.2834661756832093,0.5648,0.9781,0.9828,1.0135474307826062,0.5648,0.9511,0.5933,7.0009,0.7515,0.7601
4494,0.9444,1.0229233022852422,0.5739,0.9786,0.987,0.9392755360910957,0.5739,1.0,0.6078,7.314,0.7355,0.7543
4495,0.9577,1.084512054693565,0.561,0.9775,0.9804,1.1695521439828576,0.561,0.9678,0.6001,7.2226,0.7351,0.7606
4496,0.966,1.1447908586433384,0.5915,0.9659,0.979,1.085359608849778,0.5915,1.0,0.6556,7.255,0.8377,0.7751
4497,0.9413,1.2562143542237039,0.5758,0.9717,0.9912,1.0469298192725323,0.5758,0.999,0.6527,7.5324,0.7917,0.7718
4498,0.9603,1.2221683152099592,0.5705,1.0,0.9886,1.0688775197328542,0.5705,0.9579,0.6651,7.1288,0.7891,0.7603
4499,0.928,1.2596364311404578,0.5752,0.9376,0.9853,1.0910686766106632,0.5752,0.9882,0.6135,7.095,0.7243,0.7961
4500,0.9378,1.1877174432717086,0.5673,0.9593,0.9933,0.9595723823530566,0.5673,0.9907,0.6652,7.3019,0.7792,0.76
4501,0.9403,1.1179826543999698,0.5686,0.9562,0.9837,1.0048693220249627,0.5686,0.9761,0.6415,7.4361,0.8113,0.7774
4502,0.9365,1.272830435116333,0.575,0.9662,0.9916,1.0834809354076487,0.575,1.0,0.546,7.0,0.7048,0.7131
4503,0.9343,1.0229233022852422,0.5683,0.9796,0.9859,0.9635841175510393,0.5683,0.9553,0.5727,7.0174,0.7503,0.7245
4504,0.9544,1.2601399807345175,0.5682,0.9771,0.9799,1.2892514422818369,0.5682,0.9685,0.5405,7.0,0.7333,0.7109
4505,0.9482,1.137652837875172,0.5734,1.0,0.9942,0.9623244694722223,0.5734,0.9938,0.5007,7.1466,0.8096,0.6869
4506,0.9543,1.1910749086933545,0.5604,0.9617,0.99,0.956220034929985,0.5604,1.0,0.532,7.2595,0.8212,0.7233
4507,0.9575,1.3131380812092674,0.5787,0.9913,0.9844,1.0071182930170937,0.5787,1.0,0.5007,7.804,0.7424,0.7184
4508,0.9534,1.1462976531501516,0.5858,0.9622,0.9886,0.887952811404362,0.5858,0.9854,0.6224,8.2925,0.6889,0.7761
4509,0.9574,1.1521315889635886,0.5644,0.9493,0.983,0.9620912050565025,0.5644,0.9788,0.5723,7.0084,0.733,0.6966
4510,0.9503,1.449482453294554,0.5721,1.0,0.9891,1.036812421908009,0.5721,1.0,0.5531,7.0014,0.7089,0.7492
4511,0.9392,1.1218893185314578,0.5779,0.9583,0.973,0.9516239766905544,0.5779,1.0,0.6295,8.3183,0.8152,0.78
4512,0.9618,1.2081270575928627,0.5697,0.958,0.9799,1.235264975044866,0.5697,0.9866,0.6415,7.0,0.7042,0.7577
4513,0.9454,1.2960975916263169,0.5751,0.9559,0.9899,1.1849020216667836,0.5751,1.0,0.6658,7.0,0.7983,0.7984
4514,0.9421,1.1736179318585809,0.5572,0.9878,0.9838,0.9138935219157045,0.5572,1.0,0.6091,7.2825,0.8059,0.7773
4515,0.9498,1.185941793778314,0.5538,1.0,0.986,0.8671353113665331,0.5538,0.9828,0.5785,7.1185,0.8527,0.7325
4516,0.9425,1.2440457850065592,0.5724,1.0,0.9783,0.9652786463201927,0.5724,0.9946,0.5519,7.3953,0.7522,0.7108
4517,0.9476,1.1829176677144986,0.5648,0.9588,0.9942,0.9554054433568513,0.5648,0.9658,0.5378,7.3319,0.7207,0.7543
4518,0.9553,1.2534963770004692,0.5697,0.9694,0.991,0.882363802573501,0.5697,1.0,0.5362,7.0,0.7106,0.7582
4519,0.9554,1.281950241225307,0.5704,0.9786,0.984,0.8671353113665331,0.5704,0.996,0.5696,7.4419,0.7563,0.7532
4520,0.9431,1.170674884195303,0.574,0.9374,0.983,1.030440961323507,0.574,0.9844,0.6686,7.5572,0.8188,0.8116
4521,0.9473,1.1012158426853873,0.5597,0.9747,0.9901,0.8853950631345668,0.5597,0.9755,0.5001,7.4093,0.8161,0.7035
4522,0.963,1.1944667569994936,0.5805,0.9737,0.9949,1.0697435231083732,0.5805,0.9773,0.5335,7.4225,0.7252,0.7403
4523,0.9573,1.120711469407833,0.5697,1.0,0.9898,1.0332167723952064,0.5697,1.0,0.532,7.1669,0.7097,0.6685
4524,0.9732,1.1257601155551062,0.569,0.9734,0.995,0.9953221163786741,0.569,1.0,0.6219,7.1207,0.7797,0.7766
4525,0.9644,1.1396132708295907,0.5661,0.9779,0.9804,0.8671353113665331,0.5661,1.0,0.5599,7.2733,0.7031,0.7451
4526,0.9641,1.2527232058536995,0.5648,1.0,0.9809,0.9212125530386801,0.5648,0.9688,0.5777,7.4216,0.8485,0.7541
4527,0.9389,1.0273004763492795,0.5759,0.9461,0.9791,0.8971081975609372,0.5759,0.993,0.5253,7.4304,0.719,0.7227
4528,0.9605,1.02986805446982,0.5833,0.981,0.9872,0.9489556520466713,0.5833,0.9841,0.5688,7.1681,0.8465,0.7446
4529,0.9524,1.1381681981073504,0.5744,0.9888,0.9859,0.9521120915603595,0.5744,0.971,0.5175,7.1615,0.7106,0.6971
4530,0.9475,1.101943988910751,0.5697,0.9563,0.9842,0.9537860146789223,0.5697,0.9994,0.5906,7.0,0.8342,0.79
4531,0.9548,1.2526577767274454,0.5671,0.9947,0.989,0.9315067222548524,0.5671,1.0,0.5166,7.4157,0.825,0.7446
4532,0.9627,1.0229233022852422,0.5848,0.9719,0.9912,0.9791233627347652,0.5848,0.9983,0.6344,8.0879,0.7481,0.8194
4533,0.9583,1.2171165694051898,0.5755,0.9739,0.9774,1.0223056409442106,0.5755,1.0,0.5963,7.2349,0.7697,0.736
4534,0.9446,1.0378249579135652,0.578,0.9224,0.982,0.9154260654559372,0.578,1.0,0.6231,7.6463,0.8173,0.7784
4535,0.9609,1.1761253902842939,0.5699,0.9807,0.9891,1.0728830222849202,0.5699,0.9874,0.5711,7.4338,0.7169,0.7543
4536,0.9472,1.1712788741052846,0.5825,0.9492,0.9827,0.8671353113665331,0.5825,0.9779,0.5649,7.3875,0.8605,0.6877
4537,0.9558,1.0229233022852422,0.5632,0.9512,0.981,0.9916912858734,0.5632,1.0,0.5167,7.5018,0.7884,0.7082
4538,0.9507,1.1835928768073476,0.5676,0.9902,0.9901,1.061066972547631,0.5676,0.9871,0.5891,7.6205,0.8395,0.7522
4539,0.9516,1.2536212300788796,0.5722,0.9822,0.9786,0.9101256407801136,0.5722,1.0,0.5875,7.0209,0.7891,0.7519
4540,0.9616,1.1390574947029863,0.5602,0.9504,0.9835,0.9968392742833131,0.5602,0.9975,0.5796,7.2397,0.7664,0.7223
4541,0.9436,1.08423799111715,0.57,0.9333,0.9866,0.9916236560531952,0.57,0.9969,0.6259,7.3094,0.7764,0.7863
4542,0.9735,1.3768179323540275,0.5565,0.9362,0.9821,1.0292825244519237,0.5565,1.0,0.6415,8.1307,0.76,0.7786
4543,0.9359,1.298245066152893,0.5594,0.9923,0.9889,0.9297235145327618,0.5594,0.9846,0.6276,7.3173,0.8126,0.7541
4544,0.9483,1.183584403267546,0.5451,0.8915,0.9822,1.106758800674697,0.5451,0.9839,0.5245,7.0775,0.8564,0.7265
4545,0.958,1.0229233022852422,0.5611,0.9832,0.992,0.9145611841025548,0.5611,0.9794,0.6058,7.571,0.8562,0.7327
4546,0.9602,1.1445326213662443,0.5733,0.9431,0.9844,0.9516103267575114,0.5733,0.9755,0.5137,7.2991,0.7252,0.7154
4547,0.9534,1.0616580398040516,0.5498,0.9973,0.9884,0.9020054781510537,0.5498,0.9778,0.6181,7.4389,0.8297,0.7572
4548,0.954,1.0291784717740526,0.5637,0.9954,0.9887,0.8936363922589391,0.5637,1.0,0.5649,7.4208,0.7254,0.7334
4549,0.9587,1.1537694673471057,0.5688,0.9555,0.9819,0.9213005657707627,0.5688,0.9896,0.5225,7.5325,0.6899,0.6968
4550,0.9524,1.2942881723079742,0.5608,0.9568,0.9747,1.2055760748250979,0.5608,0.9872,0.6465,7.0,0.7474,0.7496
4551,0.9687,1.0229233022852422,0.5821,0.9784,0.9868,0.8741293783046706,0.5821,0.9766,0.6044,7.5148,0.7395,0.7271
4552,0.9632,1.0229233022852422,0.5699,0.9625,0.9854,1.1747792714275582,0.5699,1.0,0.5603,7.3797,0.8559,0.7031
4553,0.9636,1.1682274224993126,0.5626,1.0,0.9878,0.9720266515434222,0.5626,1.0,0.5052,7.5271,0.8282,0.7051
4554,0.9453,1.0808401612102343,0.5743,0.9677,0.9839,1.1042902124435214,0.5743,0.9897,0.5913,7.2064,0.7062,0.7551
4555,0.9542,1.3196836407300518,0.5644,0.9963,0.9828,0.8671353113665331,0.5644,0.9924,0.6569,7.5234,0.7432,0.7868
